,network,campaign,country_code,install,cost,rev_14,event_date,rev_30
233,adwords,4w_MTD_V1_Taiwan JP_adjust_251021 (15061866176),Ecuador,1,0.0,0.0009,1,0.0009
234,adwords,4w_MTD_V1_Taiwan JP_adjust_251021 (15061866176),Egypt,1,0.0,1.7816,1,1.7816
235,adwords,4w_MTD_V1_Taiwan JP_adjust_251021 (15061866176),Hong Kong,463,173.8563,138.96519999999995,34,158.1954
236,adwords,4w_MTD_V1_Taiwan JP_adjust_251021 (15061866176),"Iran, Islamic Republic Of",5,0.0,0.0035,5,0.0035
237,adwords,4w_MTD_V1_Taiwan JP_adjust_251021 (15061866176),Iraq,3,0.0,0.0156,3,0.0156
238,adwords,4w_MTD_V1_Taiwan JP_adjust_251021 (15061866176),Japan,1879,755.8682,721.7214,63,775.4439000000001
239,adwords,4w_MTD_V1_Taiwan JP_adjust_251021 (15061866176),Jordan,1,0.0,0.0235,1,0.0235
240,adwords,4w_MTD_V1_Taiwan JP_adjust_251021 (15061866176),Mongolia,1,0.0,0.0441,1,0.0441
241,adwords,4w_MTD_V1_Taiwan JP_adjust_251021 (15061866176),Pakistan,1,0.0,0.0115,1,0.0115
242,adwords,4w_MTD_V1_Taiwan JP_adjust_251021 (15061866176),Philippines,1,0.0,0.0098,1,0.0098
243,adwords,4w_MTD_V1_Taiwan JP_adjust_251021 (15061866176),Russia,2,0.0,0.049499999999999995,2,0.049499999999999995
244,adwords,4w_MTD_V1_Taiwan JP_adjust_251021 (15061866176),Singapore,1,0.0,0.008,1,0.008
245,adwords,4w_MTD_V1_Taiwan JP_adjust_251021 (15061866176),South Korea,1857,864.5927000000001,548.1238000000001,43,633.9625
246,adwords,4w_MTD_V1_Taiwan JP_adjust_251021 (15061866176),"Taiwan, Province Of China",6345,3004.271499999999,1961.6829000000002,92,2093.5452000000005
247,adwords,4w_MTD_V1_Taiwan JP_adjust_251021 (15061866176),Ukraine,1,0.0,0.0,1,0.0
248,adwords,4w_MTD_V1_Taiwan JP_adjust_251021 (15061866176),United Kingdom,1,0.0,0.0,1,0.0
249,adwords,4w_MTD_V1_Taiwan JP_adjust_251021 (15061866176),United States,2,0.0,0.1152,2,0.1152
250,adwords,4w_MTD_V1_Taiwan JP_adjust_251021 (15061866176),Uruguay,1,0.0,0.1057,1,0.1057
251,adwords,4w_MTD_V1_Taiwan JP_adjust_251021 (15061866176),Uzbekistan,1,0.0,0.0043,1,0.0043
252,adwords,4w_MTD_V1_Taiwan JP_adjust_251021 (15061866176),Viet Nam,2,0.0,0.019100000000000002,2,0.042300000000000004
253,adwords,4w_MTD_V1_Thai_adjust_240521 (17321281371),Argentina,826,27.894399999999997,16.7441,27,18.070800000000002
254,adwords,4w_MTD_V1_Thai_adjust_240521 (17321281371),Brazil,58,2.5045999999999995,1.672,11,1.7563
255,adwords,4w_MTD_V1_Thai_adjust_240521 (17321281371),Canada,1,0.0,0.2875,1,0.2875
256,adwords,4w_MTD_V1_Thai_adjust_240521 (17321281371),India,1,0.0,0.0002,1,0.0002
257,adwords,4w_MTD_V1_Thai_adjust_240521 (17321281371),Indonesia,137,4.6782,4.0191,15,4.1678
258,adwords,4w_MTD_V1_Thai_adjust_240521 (17321281371),Kazakhstan,1,0.0,0.0186,1,0.0186
259,adwords,4w_MTD_V1_Thai_adjust_240521 (17321281371),Lao People's Democratic Republic,1,0.0,0.013,1,0.013
260,adwords,4w_MTD_V1_Thai_adjust_240521 (17321281371),Mexico,105,3.9269999999999996,4.4299,13,4.57
261,adwords,4w_MTD_V1_Thai_adjust_240521 (17321281371),Moldova,2,0.0,0.0191,2,0.019000000000000003
262,adwords,4w_MTD_V1_Thai_adjust_240521 (17321281371),Myanmar,2,0.0,0.0922,2,0.0922
263,adwords,4w_MTD_V1_Thai_adjust_240521 (17321281371),Philippines,146,6.339499999999999,4.1391,13,4.4398
264,adwords,4w_MTD_V1_Thai_adjust_240521 (17321281371),Russia,19,0.0,0.35860000000000003,9,0.4203
265,adwords,4w_MTD_V1_Thai_adjust_240521 (17321281371),Singapore,5,0.0,0.774,5,0.8054999999999999
266,adwords,4w_MTD_V1_Thai_adjust_240521 (17321281371),Thailand,9904,471.3309999999999,423.8370999999999,56,454.8091
267,adwords,4w_MTD_V1_Thai_adjust_240521 (17321281371),Turkey,1265,42.820800000000006,33.799200000000006,23,36.2823
268,adwords,4w_MTD_V1_Thai_adjust_240521 (17321281371),Ukraine,1069,36.70049999999999,15.687199999999997,22,16.6242
269,adwords,4w_MTD_V1_Thai_adjust_240521 (17321281371),United States,2,0.0,0.0695,2,0.0695
270,adwords,4w_MTD_V1_Thai_adjust_240521 (17321281371),Viet Nam,219,9.3177,8.211599999999999,16,8.3831
271,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Algeria,2,0.0,0.2428,2,0.2433
272,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Australia,1530,467.3115999999999,439.23089999999996,92,487.55319999999983
273,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Austria,316,67.33459999999998,47.1058,31,52.7157
274,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Bahamas,1,0.0,0.0274,1,0.0274
275,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Bangladesh,2,0.0,0.0092,2,0.0092
276,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Belarus,1,0.0,0.0159,1,0.0397
277,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Belgium,5,0.0,0.2998,5,0.2998
278,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),"Bolivia, Plurinational State Of",1,0.0,0.0107,1,0.0107
279,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Bulgaria,2,0.0,0.0066,2,0.0066
280,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Canada,2803,909.5672999999999,842.2636000000003,92,931.0835999999998
281,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Chile,1,0.0,0.021,1,0.021
282,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),China,5,0.0,0.12789999999999999,4,0.129
283,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Cyprus,1,0.0,0.0354,1,0.0354
284,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Denmark,151,29.79220000000001,24.973100000000006,30,29.666999999999998
285,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Egypt,3,0.0,0.0567,3,0.0568
286,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Estonia,1,0.0,0.0,1,0.0
287,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Ethiopia,1,0.0,0.0147,1,0.0147
288,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),France,2380,567.4476999999999,264.7198000000001,39,299.7890000000001
289,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Germany,1850,457.08669999999995,309.0889,34,357.88690000000014
290,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Hong Kong,877,280.09979999999996,236.83470000000005,66,262.50359999999995
291,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),India,6,0.0,0.030699999999999998,5,0.031
292,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Indonesia,2,0.0,0.0475,2,0.0475
293,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),"Iran, Islamic Republic Of",77,0.0,1.6543,29,1.8844
294,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Iraq,8,0.0,0.0176,7,0.0176
295,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Ireland,1,0.0,0.1178,1,0.1178
296,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Isle Of Man,1,0.0,0.0417,1,0.0417
297,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Kazakhstan,1,0.0,0.0,1,0.0
298,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Lebanon,2,0.0,0.01,2,0.0108
299,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Lithuania,1,0.0,0.0161,1,0.0161
300,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Luxembourg,1,0.0,0.0464,1,0.0531
301,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),"Macedonia, The Former Yugoslav Republic Of",1,0.0,0.0344,1,0.0426
302,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Malaysia,1,0.0,0.0542,1,0.0542
303,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Mauritius,1,0.0,0.0462,1,0.0495
304,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Mexico,1,0.0,0.0193,1,0.0706
305,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Monaco,1,0.0,0.1113,1,0.1113
306,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Mongolia,1,0.0,0.0041,1,0.0041
307,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Myanmar,26,0.0,0.7635000000000001,19,0.8549000000000002
308,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Nepal,3,0.0,0.011699999999999999,3,0.011699999999999999
309,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Netherlands,6,0.0,0.3773,4,0.3773
310,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Oman,2,0.0,0.049199999999999994,2,0.2084
311,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Pakistan,3,0.0,0.12419999999999999,3,0.12419999999999999
312,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),"Palestinian Territory, Occupied",1,0.0,0.0143,1,0.0143
313,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Philippines,1,0.0,0.0,1,0.0
314,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Poland,13,0.0,0.9389000000000001,9,0.9826000000000001
315,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Portugal,1,0.0,0.0227,1,0.0313
316,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Russia,11,0.0,0.2896,9,0.2896
317,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Saudi Arabia,3,0.0,0.5818,3,0.6055
318,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Singapore,2,0.0,0.1939,2,0.1939
319,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Slovenia,1,0.0,0.002,1,0.0704
320,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),South Africa,1,0.0,0.1995,1,0.1995
321,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),South Korea,3332,1194.7800000000002,984.7952,68,1085.2058000000002
322,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Spain,5,0.0,0.2533,5,0.2533
323,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Sudan,1,0.0,0.0038,1,0.0038
324,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Sweden,264,59.1196,47.64979999999999,30,57.48079999999999
325,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Switzerland,106,24.733500000000006,19.748699999999992,30,23.706200000000003
326,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Syrian Arab Republic,50,0.0,0.2108,23,0.2118
327,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Thailand,2,0.0,0.027,2,0.027
328,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Turkey,26,0.0,1.0662,21,1.098
329,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Turkmenistan,1,0.0,0.0,1,0.0
330,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Ukraine,9,0.0,0.0639,8,0.0639
331,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),United Kingdom,664,160.75300000000001,130.83229999999998,32,155.3527
332,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),United States,19,0.0,1.5821000000000005,16,1.6866000000000003
333,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Uzbekistan,8,0.0,0.0781,7,0.0807
334,adwords,4w_MTD_V1_Tier 1_ ADjust_251021 (15057876603),Viet Nam,4,0.0,0.2374,4,0.2374
335,adwords,4w_MTD_V1_Tier 4_GP_311021 (15121658133),Argentina,157,3.0668999999999995,2.9184000000000005,15,3.0166000000000004
336,adwords,4w_MTD_V1_Tier 4_GP_311021 (15121658133),Brazil,4,0.0,0.2535,4,0.4494
337,adwords,4w_MTD_V1_Tier 4_GP_311021 (15121658133),Brunei Darussalam,40,0.6967,0.9054999999999999,60,0.9358
338,adwords,4w_MTD_V1_Tier 4_GP_311021 (15121658133),Cambodia,706,13.5638,11.4763,92,12.5845
339,adwords,4w_MTD_V1_Tier 4_GP_311021 (15121658133),Canada,2,0.0,0.3593,2,0.3593
340,adwords,4w_MTD_V1_Tier 4_GP_311021 (15121658133),Colombia,787,14.352900000000004,19.8499,92,20.9416
341,adwords,4w_MTD_V1_Tier 4_GP_311021 (15121658133),Czech Republic,166,3.0469000000000004,10.930199999999994,90,12.650899999999998
342,adwords,4w_MTD_V1_Tier 4_GP_311021 (15121658133),Ecuador,497,9.2426,7.703900000000001,92,8.4363
343,adwords,4w_MTD_V1_Tier 4_GP_311021 (15121658133),Egypt,2531,48.65520000000001,33.424199999999985,92,36.78239999999998
344,adwords,4w_MTD_V1_Tier 4_GP_311021 (15121658133),El Salvador,144,2.386499999999999,2.901299999999999,90,3.0123999999999986
345,adwords,4w_MTD_V1_Tier 4_GP_311021 (15121658133),Finland,1,0.0,0.0193,1,0.0193
346,adwords,4w_MTD_V1_Tier 4_GP_311021 (15121658133),France,1,0.0,0.1402,1,0.1402
347,adwords,4w_MTD_V1_Tier 4_GP_311021 (15121658133),Germany,4,0.0,0.013900000000000001,4,0.013900000000000001
348,adwords,4w_MTD_V1_Tier 4_GP_311021 (15121658133),Greece,104,2.1390000000000002,2.6765,81,2.949299999999999
349,adwords,4w_MTD_V1_Tier 4_GP_311021 (15121658133),Hungary,187,3.4707999999999988,7.483299999999996,89,8.775299999999996
350,adwords,4w_MTD_V1_Tier 4_GP_311021 (15121658133),India,11488,220.74300000000005,150.7745,92,161.17810000000006
351,adwords,4w_MTD_V1_Tier 4_GP_311021 (15121658133),Ireland,6,0.1385,0.907,12,1.0198
352,adwords,4w_MTD_V1_Tier 4_GP_311021 (15121658133),Israel,1,0.0,0.1804,1,0.1804
353,adwords,4w_MTD_V1_Tier 4_GP_311021 (15121658133),Italy,1,0.0,0.0085,1,0.0085
354,adwords,4w_MTD_V1_Tier 4_GP_311021 (15121658133),Japan,2,0.0,0.0354,2,0.0354
355,adwords,4w_MTD_V1_Tier 4_GP_311021 (15121658133),Latvia,1,0.0,0.0155,1,0.0155
356,adwords,4w_MTD_V1_Tier 4_GP_311021 (15121658133),Mexico,1,0.0,0.0,1,0.0
357,adwords,4w_MTD_V1_Tier 4_GP_311021 (15121658133),Myanmar,507,10.985200000000003,9.864200000000002,92,11.000600000000002
358,adwords,4w_MTD_V1_Tier 4_GP_311021 (15121658133),Netherlands,4,0.0,0.0067,4,0.0067
359,adwords,4w_MTD_V1_Tier 4_GP_311021 (15121658133),Paraguay,223,4.574900000000001,2.6186,92,2.809799999999999
360,adwords,4w_MTD_V1_Tier 4_GP_311021 (15121658133),Peru,235,4.337400000000001,4.974799999999999,28,5.7712
361,adwords,4w_MTD_V1_Tier 4_GP_311021 (15121658133),Qatar,1,0.0,0.0511,1,0.0511
362,adwords,4w_MTD_V1_Tier 4_GP_311021 (15121658133),Romania,1,0.0,0.0268,1,0.0269
363,adwords,4w_MTD_V1_Tier 4_GP_311021 (15121658133),Russia,19,0.0,0.0149,14,0.0149
364,adwords,4w_MTD_V1_Tier 4_GP_311021 (15121658133),Saudi Arabia,63,1.1671,4.094199999999999,27,5.294
365,adwords,4w_MTD_V1_Tier 4_GP_311021 (15121658133),Serbia,212,3.9301999999999997,4.208399999999999,91,5.003299999999999
366,adwords,4w_MTD_V1_Tier 4_GP_311021 (15121658133),Singapore,43,0.0,3.8596000000000004,34,3.91
367,adwords,4w_MTD_V1_Tier 4_GP_311021 (15121658133),Syrian Arab Republic,8,0.0,0.0557,7,0.0557
368,adwords,4w_MTD_V1_Tier 4_GP_311021 (15121658133),Thailand,8,0.0,0.1997,8,0.1997
369,adwords,4w_MTD_V1_Tier 4_GP_311021 (15121658133),Turkey,392,7.2269999999999985,13.054599999999999,11,13.5189
370,adwords,4w_MTD_V1_Tier 4_GP_311021 (15121658133),Ukraine,578,12.109900000000001,8.7706,26,9.853600000000002
371,adwords,4w_MTD_V1_Tier 4_GP_311021 (15121658133),United Kingdom,2,0.0,0.1569,2,0.1569
372,adwords,4w_MTD_V1_Tier 4_GP_311021 (15121658133),United States,11,0.0,0.6761,11,0.7153
373,adwords,4w_MTD_V1_Tier 4_GP_311021 (15121658133),Uruguay,201,4.082900000000001,3.2841,92,3.5240000000000005
374,adwords,4w_MTD_V1_Tier 4_GP_311021 (15121658133),"Venezuela, Bolivarian Republic Of",28,0.5748000000000001,0.7739000000000001,62,1.6693999999999998
375,adwords,4w_MTD_V1_Tier 4_GP_311021 (15121658133),Viet Nam,4,0.0,0.0882,4,0.0963
376,adwords,4w_MTD_V1_US 2_adjust_280421 (17065996758),India,1,0.0,0.004,1,0.004
377,adwords,4w_MTD_V1_US 2_adjust_280421 (17065996758),United States,222,128.5902,85.78229999999999,28,96.44089999999997
378,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Afghanistan,2,0.0,0.08779999999999999,2,0.08779999999999999
379,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Albania,1,0.0,0.0576,1,0.0576
380,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Algeria,4,0.0,0.0863,4,0.0863
381,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Angola,1,0.0,0.0,1,0.0017
382,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Australia,2,0.0,0.0015,2,0.0218
383,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Azerbaijan,2,0.0,0.5835,2,0.5835
384,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Bangladesh,3,0.0,0.0619,3,0.0619
385,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Belarus,1,0.0,0.0221,1,0.0221
386,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Bermuda,1,0.0,0.1195,1,0.1195
387,adwords,4w_MTD_V1_US_GP_231021 (15059326558),"Bolivia, Plurinational State Of",1,0.0,0.0146,1,0.0146
388,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Bosnia & Herzegovina,1,0.0,0.0,1,0.0
389,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Brazil,2,0.0,0.055999999999999994,2,0.0578
390,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Bulgaria,1,0.0,0.0077,1,0.0077
391,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Cambodia,2,0.0,0.026299999999999997,2,0.026299999999999997
392,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Canada,7,0.0,1.8736,7,1.8736
393,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Chile,3,0.0,0.1216,3,0.1217
394,adwords,4w_MTD_V1_US_GP_231021 (15059326558),China,9,0.0,0.5434,9,0.5434
395,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Colombia,2,0.0,0.0155,2,0.0155
396,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Costa Rica,1,0.0,0.0,1,0.0
397,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Cuba,1,0.0,0.0,1,0.0
398,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Czech Republic,1,0.0,0.0522,1,0.0522
399,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Dominican Republic,3,0.0,0.0329,3,0.0329
400,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Egypt,8,0.0,0.09989999999999999,8,0.09989999999999999
401,adwords,4w_MTD_V1_US_GP_231021 (15059326558),El Salvador,1,0.0,0.0,1,0.0
402,adwords,4w_MTD_V1_US_GP_231021 (15059326558),France,1,0.0,0.0,1,0.0
403,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Georgia,1,0.0,0.0054,1,0.0054
404,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Germany,6,0.0,0.1416,5,0.1416
405,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Guatemala,2,0.0,0.024300000000000002,2,0.024300000000000002
406,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Honduras,2,0.0,0.0139,2,0.0139
407,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Hong Kong,1,0.0,0.0186,1,0.0186
408,adwords,4w_MTD_V1_US_GP_231021 (15059326558),India,17,0.0,0.6251999999999999,16,0.6251999999999999
409,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Indonesia,7,0.0,0.243,7,0.399
410,adwords,4w_MTD_V1_US_GP_231021 (15059326558),"Iran, Islamic Republic Of",155,0.0,3.4319000000000006,72,3.6052000000000004
411,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Iraq,17,0.0,0.1242,15,0.12409999999999999
412,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Israel,9,0.0,1.0738,9,1.1402
413,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Jamaica,1,0.0,0.0038,1,0.0038
414,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Japan,1,0.0,0.3409,1,0.3409
415,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Jordan,1,0.0,0.0126,1,0.0126
416,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Kazakhstan,4,0.0,0.0553,4,0.1178
417,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Kyrgyzstan,2,0.0,0.0126,2,0.0126
418,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Lao People's Democratic Republic,1,0.0,0.0111,1,0.0111
419,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Lebanon,2,0.0,0.0281,1,0.0281
420,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Libya,1,0.0,0.0,1,0.0
421,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Mexico,35,0.0,2.1090000000000004,29,2.1305000000000005
422,adwords,4w_MTD_V1_US_GP_231021 (15059326558),"Micronesia, Federated States Of",1,0.0,0.0021,1,0.0021
423,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Moldova,1,0.0,0.2075,1,0.2075
424,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Mongolia,2,0.0,0.006,2,0.006
425,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Morocco,2,0.0,0.0694,2,0.0839
426,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Myanmar,29,0.0,0.6587000000000002,25,0.7716000000000002
427,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Nepal,4,0.0,0.06369999999999999,4,0.06369999999999999
428,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Netherlands,5,0.0,0.43179999999999996,5,0.43179999999999996
429,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Nicaragua,1,0.0,0.0,1,0.0
430,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Oman,1,0.0,0.1144,1,0.1144
431,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Pakistan,5,0.0,0.08159999999999999,5,0.0823
432,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Panama,1,0.0,0.0939,1,0.0939
433,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Peru,1,0.0,0.0369,1,0.0464
434,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Philippines,4,0.0,0.9375999999999999,4,0.9375999999999999
435,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Poland,5,0.0,0.18379999999999996,5,0.18379999999999996
436,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Puerto Rico,3,0.0,0.1766,3,0.1766
437,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Russia,27,0.0,1.1738,23,1.5017
438,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Saudi Arabia,1,0.0,0.0766,1,0.0766
439,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Seychelles,1,0.0,0.0305,1,0.0305
440,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Singapore,7,0.0,0.7699999999999999,7,0.7760999999999999
441,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Spain,1,0.0,0.0756,1,0.0756
442,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Sweden,1,0.0,0.041,1,0.041
443,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Syrian Arab Republic,31,0.0,0.0302,26,0.0302
444,adwords,4w_MTD_V1_US_GP_231021 (15059326558),"Taiwan, Province Of China",1,0.0,0.0406,1,0.0406
445,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Thailand,1,0.0,0.0,1,0.0
446,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Turkey,10,0.0,0.22949999999999998,10,0.22949999999999998
447,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Turkmenistan,3,0.0,0.0,3,0.0
448,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Ukraine,10,0.0,0.0929,10,0.0929
449,adwords,4w_MTD_V1_US_GP_231021 (15059326558),United Kingdom,3,0.0,0.011,3,0.011
450,adwords,4w_MTD_V1_US_GP_231021 (15059326558),United States,13751,7250.2776,5214.847000000002,92,5739.445399999999
451,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Uruguay,1,0.0,0.0013,1,0.0013
452,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Uzbekistan,10,0.0,0.6567000000000001,9,0.6567000000000001
453,adwords,4w_MTD_V1_US_GP_231021 (15059326558),Viet Nam,4,0.0,0.1331,4,0.1331
454,adwords,4w_MTD_V1_adjust_VN_231121 (15038640710),Argentina,2913,100.63449999999999,60.98249999999999,44,65.69200000000001
455,adwords,4w_MTD_V1_adjust_VN_231121 (15038640710),Australia,1,0.0,0.1965,1,0.207
456,adwords,4w_MTD_V1_adjust_VN_231121 (15038640710),Brazil,8703,332.99390000000005,345.5783000000001,71,367.763
457,adwords,4w_MTD_V1_adjust_VN_231121 (15038640710),Canada,6,0.0,0.4154,6,0.4154
458,adwords,4w_MTD_V1_adjust_VN_231121 (15038640710),Czech Republic,1,0.0,0.0107,1,0.0107
459,adwords,4w_MTD_V1_adjust_VN_231121 (15038640710),France,2,0.0,0.0264,1,0.0264
460,adwords,4w_MTD_V1_adjust_VN_231121 (15038640710),Germany,6,0.0,0.5303,6,0.5452999999999999
461,adwords,4w_MTD_V1_adjust_VN_231121 (15038640710),Hong Kong,4,0.0,0.2058,4,0.228
462,adwords,4w_MTD_V1_adjust_VN_231121 (15038640710),Hungary,1,0.0,0.0426,1,0.0426
463,adwords,4w_MTD_V1_adjust_VN_231121 (15038640710),Indonesia,9733,339.74260000000004,276.26820000000004,70,292.67760000000004
464,adwords,4w_MTD_V1_adjust_VN_231121 (15038640710),Iraq,1,0.0,0.0,1,0.0
465,adwords,4w_MTD_V1_adjust_VN_231121 (15038640710),Italy,1,0.0,0.0005,1,0.0005
